0.91388,0.974022,1.035636,0.856496
0.856496,0.91388,0.974022,0.802634
0.802634,0.856496,0.91388,0.752489
0.752489,0.802634,0.856496,0.705736
0.705736,0.752489,0.802634,0.66173
0.66173,0.705736,0.752489,0.61984
0.61984,0.66173,0.705736,0.579818
0.579818,0.61984,0.66173,0.541986
0.541986,0.579818,0.61984,0.507193
0.507193,0.541986,0.579818,0.476675
0.476675,0.507193,0.541986,0.452062
0.452062,0.476675,0.507193,0.435599
0.435599,0.452062,0.476675,0.430438
0.430438,0.435599,0.452062,0.440628
0.440628,0.430438,0.435599,0.470066
0.470066,0.440628,0.430438,0.519976
0.519976,0.470066,0.440628,0.586417
0.586417,0.519976,0.470066,0.661005
0.661005,0.586417,0.519976,0.734798
0.734798,0.661005,0.586417,0.801487
0.801487,0.734798,0.661005,0.857915
0.857915,0.801487,0.734798,0.90311
0.90311,0.857915,0.801487,0.93726
0.93726,0.90311,0.857915,0.96109
0.96109,0.93726,0.90311,0.975605
0.975605,0.96109,0.93726,0.982012
0.982012,0.975605,0.96109,0.981697
0.981697,0.982012,0.975605,0.976237
0.976237,0.981697,0.982012,0.967452
0.967452,0.976237,0.981697,0.957519
0.957519,0.967452,0.976237,0.949112
0.949112,0.957519,0.967452,0.945426
0.945426,0.949112,0.957519,0.94983
0.94983,0.945426,0.949112,0.964947
0.964947,0.94983,0.945426,0.991405
0.991405,0.964947,0.94983,1.026797
1.026797,0.991405,0.964947,1.065501
1.065501,1.026797,0.991405,1.100331
1.100331,1.065501,1.026797,1.125689
1.125689,1.100331,1.065501,1.139706
1.139706,1.125689,1.100331,1.143858
1.143858,1.139706,1.125689,1.141285
1.141285,1.143858,1.139706,1.1354
1.1354,1.141285,1.143858,1.129145
1.129145,1.1354,1.141285,1.124705
1.124705,1.129145,1.1354,1.123387
1.123387,1.124705,1.129145,1.125572
1.125572,1.123387,1.124705,1.130703
1.130703,1.125572,1.123387,1.137322
1.137322,1.130703,1.125572,1.143128
1.143128,1.137322,1.130703,1.144988
1.144988,1.143128,1.137322,1.139072
1.139072,1.144988,1.143128,1.121762
1.121762,1.139072,1.144988,1.091658
1.091658,1.121762,1.139072,1.050963
1.050963,1.091658,1.121762,1.004313
1.004313,1.050963,1.091658,0.956414
0.956414,1.004313,1.050963,0.910743
0.910743,0.956414,1.004313,0.869387
0.869387,0.910743,0.956414,0.833268
0.833268,0.869387,0.910743,0.802381
0.802381,0.833268,0.869387,0.776007
0.776007,0.802381,0.833268,0.752966
0.752966,0.776007,0.802381,0.731924
0.731924,0.752966,0.776007,0.711727
0.711727,0.731924,0.752966,0.691683
0.691683,0.711727,0.731924,0.671748
0.671748,0.691683,0.711727,0.65264
0.65264,0.671748,0.691683,0.635941
0.635941,0.65264,0.671748,0.624249
0.624249,0.635941,0.65264,0.621204
0.621204,0.624249,0.635941,0.630916
0.630916,0.621204,0.624249,0.656368
0.656368,0.630916,0.621204,0.697366
0.697366,0.656368,0.630916,0.749925
0.749925,0.697366,0.656368,0.808058
0.808058,0.749925,0.697366,0.866325
0.866325,0.808058,0.749925,0.921143
0.921143,0.866325,0.808058,0.970719
0.970719,0.921143,0.866325,1.014423
1.014423,0.970719,0.921143,1.052204
1.052204,1.014423,0.970719,1.084218
1.084218,1.052204,1.014423,1.110668
1.110668,1.084218,1.052204,1.131784
1.131784,1.110668,1.084218,1.147901
1.147901,1.131784,1.110668,1.159582
1.159582,1.147901,1.131784,1.167774
1.167774,1.159582,1.147901,1.173954
1.173954,1.167774,1.159582,1.180189
1.180189,1.173954,1.167774,1.188916
1.188916,1.180189,1.173954,1.202192
1.202192,1.188916,1.180189,1.220445
1.220445,1.202192,1.188916,1.241186
1.241186,1.220445,1.202192,1.258763
1.258763,1.241186,1.220445,1.266286
1.266286,1.258763,1.241186,1.258944
1.258944,1.266286,1.258763,1.235924
1.235924,1.258944,1.266286,1.199665
1.199665,1.235924,1.258944,1.153978
1.153978,1.199665,1.235924,1.102639
1.102639,1.153978,1.199665,1.048778
1.048778,1.102639,1.153978,0.994755
0.994755,1.048778,1.102639,0.942235
0.942235,0.994755,1.048778,0.89228
0.89228,0.942235,0.994755,0.845406
0.845406,0.89228,0.942235,0.801591
0.801591,0.845406,0.89228,0.76028
0.76028,0.801591,0.845406,0.720531
0.720531,0.76028,0.801591,0.681399
0.681399,0.720531,0.76028,0.642465
0.642465,0.681399,0.720531,0.604178
0.604178,0.642465,0.681399,0.567762
0.567762,0.604178,0.642465,0.534886
0.534886,0.567762,0.604178,0.507477
0.507477,0.534886,0.567762,0.487817
0.487817,0.507477,0.534886,0.478731
0.478731,0.487817,0.507477,0.483538
0.483538,0.478731,0.487817,0.505308
0.505308,0.483538,0.478731,0.54526
0.54526,0.505308,0.483538,0.601152
0.601152,0.54526,0.505308,0.667339
0.667339,0.601152,0.54526,0.736852
0.736852,0.667339,0.601152,0.803747
0.803747,0.736852,0.667339,0.864109
0.864109,0.803747,0.736852,0.915841
0.915841,0.864109,0.803747,0.958028
0.958028,0.915841,0.864109,0.990449
0.990449,0.958028,0.915841,1.01337
1.01337,0.990449,0.958028,1.027499
1.027499,1.01337,0.990449,1.033953
1.033953,1.027499,1.01337,1.034205
1.034205,1.033953,1.027499,1.030058
1.030058,1.034205,1.033953,1.023661
1.023661,1.030058,1.034205,1.017569
1.017569,1.023661,1.030058,1.014712
1.014712,1.017569,1.023661,1.018122
1.018122,1.014712,1.017569,1.030285
1.030285,1.018122,1.014712,1.052185
1.052185,1.030285,1.018122,1.082272
1.082272,1.052185,1.030285,1.115781
1.115781,1.082272,1.052185,1.145484
1.145484,1.115781,1.082272,1.164577
1.164577,1.145484,1.115781,1.169838
1.169838,1.164577,1.145484,1.162239
1.162239,1.169838,1.164577,1.145265
1.145265,1.162239,1.169838,1.123018
1.123018,1.145265,1.162239,1.099141
1.099141,1.123018,1.145265,1.076439
1.076439,1.099141,1.123018,1.056806
1.056806,1.076439,1.099141,1.041191
1.041191,1.056806,1.076439,1.029549
1.029549,1.041191,1.056806,1.020763
1.020763,1.029549,1.041191,1.012659
1.012659,1.020763,1.029549,1.002189
1.002189,1.012659,1.020763,0.985975
0.985975,1.002189,1.012659,0.961373
0.961373,0.985975,1.002189,0.927878
0.927878,0.961373,0.985975,0.887701
0.887701,0.927878,0.961373,0.844748
0.844748,0.887701,0.927878,0.803028
0.803028,0.844748,0.887701,0.765798
0.765798,0.803028,0.844748,0.735436
0.735436,0.765798,0.803028,0.713515
0.713515,0.735436,0.765798,0.700766
0.700766,0.713515,0.735436,0.696985
0.696985,0.700766,0.713515,0.701059
0.701059,0.696985,0.700766,0.711217
0.711217,0.701059,0.696985,0.725485
0.725485,0.711217,0.701059,0.742205
0.742205,0.725485,0.711217,0.760487
0.760487,0.742205,0.725485,0.780547
0.780547,0.760487,0.742205,0.803796
0.803796,0.780547,0.760487,0.832465
0.832465,0.803796,0.780547,0.868391
0.868391,0.832465,0.803796,0.911255
0.911255,0.868391,0.832465,0.957877
0.957877,0.911255,0.868391,1.003735
1.003735,0.957877,0.911255,1.045223
1.045223,1.003735,0.957877,1.080692
1.080692,1.045223,1.003735,1.110207
1.110207,1.080692,1.045223,1.134864
1.134864,1.110207,1.080692,1.156158
1.156158,1.134864,1.110207,1.175524
1.175524,1.156158,1.134864,1.194054
1.194054,1.175524,1.156158,1.212379
1.212379,1.194054,1.175524,1.230695
1.230695,1.212379,1.194054,1.248884
1.248884,1.230695,1.212379,1.26664
1.26664,1.248884,1.230695,1.28348
1.28348,1.26664,1.248884,1.2985
1.2985,1.28348,1.26664,1.309769
1.309769,1.2985,1.28348,1.313696
1.313696,1.309769,1.2985,1.30566
1.30566,1.313696,1.309769,1.282615
1.282615,1.30566,1.313696,1.245222
1.245222,1.282615,1.30566,1.19702
1.19702,1.245222,1.282615,1.142193
1.142193,1.19702,1.245222,1.084148
1.084148,1.142193,1.19702,1.025192
1.025192,1.084148,1.142193,0.966703
0.966703,1.025192,1.084148,0.909441
0.909441,0.966703,1.025192,0.853817
0.853817,0.909441,0.966703,0.800079
0.800079,0.853817,0.909441,0.748416
0.748416,0.800079,0.853817,0.698999
0.698999,0.748416,0.800079,0.651991
0.651991,0.698999,0.748416,0.607558
0.607558,0.651991,0.698999,0.565929
0.565929,0.607558,0.651991,0.527497
0.527497,0.565929,0.607558,0.492962
0.492962,0.527497,0.565929,0.463451
0.463451,0.492962,0.527497,0.440647
0.440647,0.463451,0.492962,0.426956
0.426956,0.440647,0.463451,0.425606
0.425606,0.426956,0.440647,0.44032
0.44032,0.425606,0.426956,0.474057
0.474057,0.44032,0.425606,0.526868
0.526868,0.474057,0.44032,0.594386
0.594386,0.526868,0.474057,0.668819
0.668819,0.594386,0.526868,0.741983
0.741983,0.668819,0.594386,0.807811
0.807811,0.741983,0.668819,0.863005
0.863005,0.807811,0.741983,0.906455
0.906455,0.863005,0.807811,0.938388
0.938388,0.906455,0.863005,0.95973
0.95973,0.938388,0.906455,0.971732
0.971732,0.95973,0.938388,0.975805
0.975805,0.971732,0.95973,0.973487
0.973487,0.975805,0.971732,0.96648
0.96648,0.973487,0.975805,0.956735
0.956735,0.96648,0.973487,0.94657
0.94657,0.956735,0.96648,0.938761
0.938761,0.94657,0.956735,0.936469
0.936469,0.938761,0.94657,0.942809
0.942809,0.936469,0.938761,0.959995
0.959995,0.942809,0.936469,0.988265
0.988265,0.959995,0.942809,1.02491
1.02491,0.988265,0.959995,1.064101
1.064101,1.02491,0.988265,1.098665
1.098665,1.064101,1.02491,1.123405
1.123405,1.098665,1.064101,1.13706
1.13706,1.123405,1.098665,1.141552
1.141552,1.13706,1.123405,1.140181
1.140181,1.141552,1.13706,1.136291
1.136291,1.140181,1.141552,1.132636
1.132636,1.136291,1.140181,1.131148
1.131148,1.132636,1.136291,1.132844
1.132844,1.131148,1.132636,1.137804
1.137804,1.132844,1.131148,1.145212
1.145212,1.137804,1.132844,1.153459
1.153459,1.145212,1.137804,1.160217
1.160217,1.153459,1.145212,1.162401
1.162401,1.160217,1.153459,1.156239
1.156239,1.162401,1.160217,1.138207
1.138207,1.156239,1.162401,1.107121
1.107121,1.138207,1.156239,1.065472
1.065472,1.107121,1.138207,1.018065
1.018065,1.065472,1.107121,0.969583
0.969583,1.018065,1.065472,0.923356
0.923356,0.969583,1.018065,0.881269
0.881269,0.923356,0.969583,0.844032
0.844032,0.881269,0.923356,0.811458
0.811458,0.844032,0.881269,0.782721
0.782721,0.811458,0.844032,0.756648
0.756648,0.782721,0.811458,0.732041
0.732041,0.756648,0.782721,0.707977
0.707977,0.732041,0.756648,0.684032
0.684032,0.707977,0.732041,0.660379
0.660379,0.684032,0.707977,0.637844
0.637844,0.660379,0.684032,0.617994
0.617994,0.637844,0.660379,0.603317
0.603317,0.617994,0.637844,0.597306
0.597306,0.603317,0.617994,0.604023
0.604023,0.597306,0.603317,0.626663
0.626663,0.604023,0.597306,0.665554
0.665554,0.626663,0.604023,0.717249
0.717249,0.665554,0.626663,0.775948
0.775948,0.717249,0.665554,0.835981
0.835981,0.775948,0.717249,0.893317
0.893317,0.835981,0.775948,0.945695
0.945695,0.893317,0.835981,0.992089
0.992089,0.945695,0.893317,1.032149
1.032149,0.992089,0.945695,1.065827
1.065827,1.032149,0.992089,1.093216
1.093216,1.065827,1.032149,1.114525
1.114525,1.093216,1.065827,1.13014
1.13014,1.114525,1.093216,1.140719
1.140719,1.13014,1.114525,1.147307
1.147307,1.140719,1.13014,1.151472
1.151472,1.147307,1.140719,1.155376
1.155376,1.151472,1.147307,1.161622
1.161622,1.155376,1.151472,1.172652
1.172652,1.161622,1.155376,1.189671
1.189671,1.172652,1.161622,1.211384
1.211384,1.189671,1.172652,1.233268
1.233268,1.211384,1.189671,1.248462
1.248462,1.233268,1.211384,1.250668
1.250668,1.248462,1.233268,1.237057
1.237057,1.250668,1.248462,1.208749
1.208749,1.237057,1.250668,1.169213
1.169213,1.208749,1.237057,1.122479
1.122479,1.169213,1.208749,1.072115
1.072115,1.122479,1.169213,1.020906
1.020906,1.072115,1.122479,0.970856
0.970856,1.020906,1.072115,0.923279
0.923279,0.970856,1.020906,0.878864
0.878864,0.923279,0.970856,0.837673
0.837673,0.878864,0.923279,0.799122
0.799122,0.837673,0.878864,0.762077
0.762077,0.799122,0.837673,0.725223
0.725223,0.762077,0.799122,0.68768
0.68768,0.725223,0.762077,0.649539
0.649539,0.68768,0.725223,0.611928
0.611928,0.649539,0.68768,0.576625
0.576625,0.611928,0.649539,0.545677
0.545677,0.576625,0.611928,0.521332
0.521332,0.545677,0.576625,0.506185
0.506185,0.521332,0.545677,0.503249
0.503249,0.506185,0.521332,0.515553
0.515553,0.503249,0.506185,0.545016
0.545016,0.515553,0.503249,0.590971
0.590971,0.545016,0.515553,0.649578
0.649578,0.590971,0.545016,0.714975
0.714975,0.649578,0.590971,0.781321
0.781321,0.714975,0.649578,0.844174
0.844174,0.781321,0.714975,0.900712
0.900712,0.844174,0.781321,0.949309
0.949309,0.900712,0.844174,0.989066
0.989066,0.949309,0.900712,1.019593
1.019593,0.989066,0.949309,1.041016
1.041016,1.019593,0.989066,1.054012
1.054012,1.041016,1.019593,1.059763
1.059763,1.054012,1.041016,1.059877
1.059877,1.059763,1.054012,1.056343
1.056343,1.059877,1.059763,1.05153
1.05153,1.056343,1.059877,1.048181
1.048181,1.05153,1.056343,1.049234
1.049234,1.048181,1.05153,1.057364
1.057364,1.049234,1.048181,1.074217
1.074217,1.057364,1.049234,1.099463
1.099463,1.074217,1.057364,1.129911
1.129911,1.099463,1.074217,1.159358
1.159358,1.129911,1.099463,1.180342
1.180342,1.159358,1.129911,1.187519
1.187519,1.180342,1.159358,1.179893
1.179893,1.187519,1.180342,1.160138
1.160138,1.179893,1.187519,1.1325
1.1325,1.160138,1.179893,1.101156
1.101156,1.1325,1.160138,1.069486
1.069486,1.101156,1.1325,1.039921
1.039921,1.069486,1.101156,1.013946
1.013946,1.039921,1.069486,0.992104
0.992104,1.013946,1.039921,0.973929
0.973929,0.992104,1.013946,0.957909
0.957909,0.973929,0.992104,0.941608
0.941608,0.957909,0.973929,0.922086
0.922086,0.941608,0.957909,0.896761
0.896761,0.922086,0.941608,0.86454
0.86454,0.896761,0.922086,0.826563
0.826563,0.86454,0.896761,0.785791
0.785791,0.826563,0.86454,0.745799
0.745799,0.785791,0.826563,0.709874
0.709874,0.745799,0.785791,0.680764
0.680764,0.709874,0.745799,0.660696
0.660696,0.680764,0.709874,0.651282
0.651282,0.660696,0.680764,0.653232
0.653232,0.651282,0.660696,0.666083
0.666083,0.653232,0.651282,0.688225
0.688225,0.666083,0.653232,0.717346
0.717346,0.688225,0.666083,0.751092
0.751092,0.717346,0.688225,0.787658
0.787658,0.751092,0.717346,0.826121
0.826121,0.787658,0.751092,0.86643
0.86643,0.826121,0.787658,0.908937
0.908937,0.86643,0.826121,0.953453
0.953453,0.908937,0.86643,0.998343
0.998343,0.953453,0.908937,1.040707
1.040707,0.998343,0.953453,1.07771
1.07771,1.040707,0.998343,1.107795
1.107795,1.07771,1.040707,1.130955
1.130955,1.107795,1.07771,1.148364
1.148364,1.130955,1.107795,1.161881
1.161881,1.148364,1.130955,1.173615
1.173615,1.161881,1.148364,1.185533
1.185533,1.173615,1.161881,1.199113
1.199113,1.185533,1.173615,1.215074
1.215074,1.199113,1.185533,1.233217
1.233217,1.215074,1.199113,1.252395
1.252395,1.233217,1.215074,1.270558
1.270558,1.252395,1.233217,1.284811
1.284811,1.270558,1.252395,1.291496
1.291496,1.284811,1.270558,1.286632
1.286632,1.291496,1.284811,1.267273
1.267273,1.286632,1.291496,1.233267
1.233267,1.267273,1.286632,1.18754
1.18754,1.233267,1.267273,1.134458
1.134458,1.18754,1.233267,1.078063
1.078063,1.134458,1.18754,1.021283
1.021283,1.078063,1.134458,0.965883
0.965883,1.021283,1.078063,0.912684
0.912684,0.965883,1.021283,0.861823
0.861823,0.912684,0.965883,0.813029
0.813029,0.861823,0.912684,0.765889
0.765889,0.813029,0.861823,0.72009
0.72009,0.765889,0.813029,0.675568
0.675568,0.72009,0.765889,0.632548
0.632548,0.675568,0.72009,0.591509
0.591509,0.632548,0.675568,0.553138
0.553138,0.591509,0.632548,0.518356
0.518356,0.553138,0.591509,0.488427
0.488427,0.518356,0.553138,0.46515
0.46515,0.488427,0.518356,0.451069
0.451069,0.46515,0.488427,0.449518
0.449518,0.451069,0.46515,0.464138
0.464138,0.449518,0.451069,0.497449
0.497449,0.464138,0.449518,0.548889
0.548889,0.497449,0.464138,0.613937
0.613937,0.548889,0.497449,0.685516
0.685516,0.613937,0.548889,0.756539
0.756539,0.685516,0.613937,0.821649
0.821649,0.756539,0.685516,0.877611
0.877611,0.821649,0.756539,0.922941
0.922941,0.877611,0.821649,0.957377
0.957377,0.922941,0.877611,0.981433
0.981433,0.957377,0.922941,0.996094
0.996094,0.981433,0.957377,1.002626
1.002626,0.996094,0.981433,1.002505
1.002505,1.002626,0.996094,0.997416
0.997416,1.002505,1.002626,0.989331
0.989331,0.997416,1.002505,0.980616
0.980616,0.989331,0.997416,0.974093
0.974093,0.980616,0.989331,0.972911
0.972911,0.974093,0.980616,0.980045
0.980045,0.972911,0.974093,0.997456
0.997456,0.980045,0.972911,1.025106
1.025106,0.997456,0.980045,1.060061
1.060061,1.025106,0.997456,1.096296
1.096296,1.060061,1.025106,1.126435
1.126435,1.096296,1.060061,1.145185
1.145185,1.126435,1.096296,1.151448
1.151448,1.145185,1.126435,1.147526
1.147526,1.151448,1.145185,1.137132
1.137132,1.147526,1.151448,1.123948
1.123948,1.137132,1.147526,1.110994
1.110994,1.123948,1.137132,1.100433
1.100433,1.110994,1.123948,1.093503
1.093503,1.100433,1.110994,1.090464
1.090464,1.093503,1.100433,1.090554
1.090554,1.090464,1.093503,1.092009
1.092009,1.090554,1.090464,1.092154
1.092154,1.092009,1.090554,1.08757
1.08757,1.092154,1.092009,1.074588
1.074588,1.08757,1.092154,1.050551
1.050551,1.074588,1.08757,1.01553
1.01553,1.050551,1.074588,0.972735
0.972735,1.01553,1.050551,0.926852
0.926852,0.972735,1.01553,0.882125
0.882125,0.926852,0.972735,0.841574
0.841574,0.882125,0.926852,0.807007
0.807007,0.841574,0.882125,0.779199
0.779199,0.807007,0.841574,0.758018
0.758018,0.779199,0.807007,0.742566
0.742566,0.758018,0.779199,0.731406
0.731406,0.742566,0.758018,0.7229
0.7229,0.731406,0.742566,0.715607
0.715607,0.7229,0.731406,0.708656
0.708656,0.715607,0.7229,0.702035
0.702035,0.708656,0.715607,0.696789
0.696789,0.702035,0.708656,0.695155
0.695155,0.696789,0.702035,0.700526
0.700526,0.695155,0.696789,0.716816
0.716816,0.700526,0.695155,0.746707
0.746707,0.716816,0.700526,0.789509
0.789509,0.746707,0.716816,0.840822
0.840822,0.789509,0.746707,0.894785
0.894785,0.840822,0.789509,0.946675
0.946675,0.894785,0.840822,0.993905
0.993905,0.946675,0.894785,1.035658
1.035658,0.993905,0.946675,1.072137
1.072137,1.035658,0.993905,1.103946
1.103946,1.072137,1.035658,1.13172
1.13172,1.103946,1.072137,1.155965
1.155965,1.13172,1.103946,1.177045
1.177045,1.155965,1.13172,1.19525
1.19525,1.177045,1.155965,1.210928
1.210928,1.19525,1.177045,1.224643
1.224643,1.210928,1.19525,1.23732
1.23732,1.224643,1.210928,1.250254
1.250254,1.23732,1.224643,1.264696
1.264696,1.250254,1.23732,1.280754
1.280754,1.264696,1.250254,1.295926
1.295926,1.280754,1.264696,1.304798
1.304798,1.295926,1.280754,1.30136
1.30136,1.304798,1.295926,1.282431
1.282431,1.30136,1.304798,1.248773
1.248773,1.282431,1.30136,1.203585
1.203585,1.248773,1.282431,1.150617
1.150617,1.203585,1.248773,1.093152
1.093152,1.150617,1.203585,1.033733
1.033733,1.093152,1.150617,0.974216
0.974216,1.033733,1.093152,0.915907
0.915907,0.974216,1.033733,0.859682
0.859682,0.915907,0.974216,0.806072
0.806072,0.859682,0.915907,0.755304
0.755304,0.806072,0.859682,0.707338
0.707338,0.755304,0.806072,0.661923
0.661923,0.707338,0.755304,0.618766
0.618766,0.661923,0.707338,0.57779
0.57779,0.618766,0.661923,0.539365
0.539365,0.57779,0.618766,0.50434
0.50434,0.539365,0.57779,0.473962
0.473962,0.50434,0.539365,0.449885
0.449885,0.473962,0.50434,0.43436
0.43436,0.449885,0.473962,0.43046
0.43046,0.43436,0.449885,0.441959
0.441959,0.43046,0.43436,0.472278
0.472278,0.441959,0.43046,0.522256
0.522256,0.472278,0.441959,0.588109
0.588109,0.522256,0.472278,0.662049
0.662049,0.588109,0.522256,0.735564
0.735564,0.662049,0.588109,0.80232
0.80232,0.735564,0.662049,0.858901
0.858901,0.80232,0.735564,0.904119
0.904119,0.858901,0.80232,0.938081
0.938081,0.904119,0.858901,0.961541
0.961541,0.938081,0.904119,0.975573
0.975573,0.961541,0.938081,0.981463
0.981463,0.975573,0.961541,0.98067
0.98067,0.981463,0.975573,0.974844
0.974844,0.98067,0.981463,0.965872
0.965872,0.974844,0.98067,0.955985
0.955985,0.965872,0.974844,0.947869
0.947869,0.955985,0.965872,0.944657
0.944657,0.947869,0.955985,0.949571
0.949571,0.944657,0.947869,0.965078
0.965078,0.949571,0.944657,0.991748
0.991748,0.965078,0.949571,1.027218
1.027218,0.991748,0.965078,1.065921
1.065921,1.027218,0.991748,1.100647
1.100647,1.065921,1.027218,1.125785
1.125785,1.100647,1.065921,1.139541
1.139541,1.125785,1.100647,1.143502
1.143502,1.139541,1.125785,1.140898
1.140898,1.143502,1.139541,1.135167
1.135167,1.140898,1.143502,1.129238
1.129238,1.135167,1.140898,1.125241
1.125241,1.129238,1.135167,1.124412
1.124412,1.125241,1.129238,1.127041
1.127041,1.124412,1.125241,1.132491
1.132491,1.127041,1.124412,1.139256
1.139256,1.132491,1.127041,1.145032
1.145032,1.139256,1.132491,1.146719
1.146719,1.145032,1.139256,1.140542
1.140542,1.146719,1.145032,1.122941
1.122941,1.140542,1.146719,1.092564
1.092564,1.122941,1.140542,1.051655
1.051655,1.092564,1.122941,1.004876
1.004876,1.051655,1.092564,0.956938
0.956938,1.004876,1.051655,0.911294
0.911294,0.956938,1.004876,0.869992
0.869992,0.911294,0.956938,0.833904
0.833904,0.869992,0.911294,0.802975
0.802975,0.833904,0.869992,0.776445
0.776445,0.802975,0.833904,0.75312
0.75312,0.776445,0.802975,0.731683
0.731683,0.75312,0.776445,0.711024
0.711024,0.731683,0.75312,0.690511
0.690511,0.711024,0.731683,0.670155
0.670155,0.690511,0.711024,0.650707
0.650707,0.670155,0.690511,0.633757
0.633757,0.650707,0.670155,0.621894
0.621894,0.633757,0.650707,0.618745
0.618745,0.621894,0.633757,0.628412
0.628412,0.618745,0.621894,0.653867
0.653867,0.628412,0.618745,0.69491
0.69491,0.653867,0.628412,0.747548
0.747548,0.69491,0.653867,0.805795
0.805795,0.747548,0.69491,0.864214
0.864214,0.805795,0.747548,0.919217
0.919217,0.864214,0.805795,0.968989
0.968989,0.919217,0.864214,1.012876
1.012876,0.968989,0.919217,1.050798
1.050798,1.012876,0.968989,1.082888
1.082888,1.050798,1.012876,1.109334
1.109334,1.082888,1.050798,1.130368
1.130368,1.109334,1.082888,1.146335
1.146335,1.130368,1.109334,1.157821
1.157821,1.146335,1.130368,1.16579
1.16579,1.157821,1.146335,1.17174
1.17174,1.16579,1.157821,1.177759
1.177759,1.17174,1.16579,1.186302
1.186302,1.177759,1.17174,1.199457
1.199457,1.186302,1.177759,1.217701
1.217701,1.199457,1.186302,1.238616
1.238616,1.217701,1.199457,1.25661
1.25661,1.238616,1.217701,1.264766
1.264766,1.25661,1.238616,1.258152
1.258152,1.264766,1.25661,1.235818
1.235818,1.258152,1.264766,1.200128
1.200128,1.235818,1.258152,1.154887
1.154887,1.200128,1.235818,1.1039
1.1039,1.154887,1.200128,1.050333
1.050333,1.1039,1.154887,0.996577
0.996577,1.050333,1.1039,0.944317
0.944317,0.996577,1.050333,0.894628
0.894628,0.944317,0.996577,0.848034
0.848034,0.894628,0.944317,0.804508
0.804508,0.848034,0.894628,0.763481
0.763481,0.804508,0.848034,0.723987
0.723987,0.763481,0.804508,0.685046
0.685046,0.723987,0.763481,0.646212
0.646212,0.685046,0.723987,0.607917
0.607917,0.646212,0.685046,0.571394
0.571394,0.607917,0.646212,0.538323
0.538323,0.571394,0.607917,0.510647
0.510647,0.538323,0.571394,0.490642
0.490642,0.510647,0.538323,0.481118
0.481118,0.490642,0.510647,0.485367
0.485367,0.481118,0.490642,0.506452
0.506452,0.485367,0.481118,0.545643
0.545643,0.506452,0.485367,0.600816
0.600816,0.545643,0.506452,0.666462
0.666462,0.600816,0.545643,0.735702
0.735702,0.666462,0.600816,0.802596
0.802596,0.735702,0.666462,0.863192
0.863192,0.802596,0.735702,0.915333
0.915333,0.863192,0.802596,0.958045
0.958045,0.915333,0.863192,0.991048
0.991048,0.958045,0.915333,1.014557
1.014557,0.991048,0.958045,1.029238
1.029238,1.014557,0.991048,1.036179
1.036179,1.029238,1.014557,1.036836
1.036836,1.036179,1.029238,1.033001
1.033001,1.036836,1.036179,1.026813
